province,school_name,major_name,normalized_major_name,level,requirement_type,requirement_subjects,requirement_text
山东,山东建筑大学,环境工程,环境工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东建筑大学,环境科学,环境科学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东建筑大学,建筑学,建筑学,本科,NONE,[],不提科目要求
山东,山东建筑大学,建筑学(中外合作办学),建筑学,本科,NONE,[],不提科目要求
山东,山东建筑大学,城乡规划,城乡规划,本科,NONE,[],不提科目要求
山东,山东建筑大学,风景园林,风景园林,本科,NONE,[],不提科目要求
山东,山东建筑大学,生物工程,生物工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东建筑大学,园林,园林,本科,ALL_REQUIRED,"[""生物""]",生物(1门科目考生必须选考方可报考)
山东,山东建筑大学,信息管理与信息系统,信息管理与信息系统,本科,ALL_REQUIRED,"[""物理""]",物理(1门科目考生必须选考方可报考)
山东,山东建筑大学,江 工程管理,江工程管理,本科,ALL_REQUIRED,"[""物理""]",物理(1门科目考生必须选考方可报考)
山东,山东建筑大学,房地产开发与管理,房地产开发与管理,本科,ALL_REQUIRED,"[""物理""]",物理(1门科目考生必须选考方可报考)
山东,山东建筑大学,工程造价,工程造价,本科,ALL_REQUIRED,"[""物理""]",物理(1门科目考生必须选考方可报考)
山东,山东建筑大学,浙 工商管理,浙工商管理,本科,NONE,[],不提科目要求
山东,山东建筑大学,市场营销,市场营销,本科,NONE,[],不提科目要求
山东,山东建筑大学,会计学,会计学,本科,NONE,[],不提科目要求
山东,山东建筑大学,财务管理,财务管理,本科,NONE,[],不提科目要求
山东,山东建筑大学,土地资源管理,土地资源管理,本科,NONE,[],不提科目要求
山东,山东建筑大学,物流管理,物流管理,本科,NONE,[],不提科目要求
山东,山东建筑大学,工业工程,工业工程,本科,ALL_REQUIRED,"[""物理""]",物理(1门科目考生必须选考方可报考)
山东,山东建筑大学,电子商务,电子商务,本科,NONE,[],不提科目要求
山东,山东建筑大学,美术学,美术学,本科,NONE,[],不提科目要求
山东,山东建筑大学,视觉传达设计,视觉传达设计,本科,NONE,[],不提科目要求
山东,山东建筑大学,环境设计,环境设计,本科,NONE,[],不提科目要求
山东,山东建筑大学,环境设计(中外合作办学),环境设计,本科,NONE,[],不提科目要求
山东,山东建筑大学,产品设计,产品设计,本科,NONE,[],不提科目要求
山东,齐鲁工业大学,电子竞技运动与管理,电子竞技运动与管理,本科,NONE,[],不提科目要求
山东,齐鲁工业大学,英语,英语,本科,NONE,[],不提科目要求
山东,齐鲁工业大学,工业设计,工业设计,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,齐鲁工业大学,测控技术与仪器,测控技术与仪器,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,齐鲁工业大学,材料类,材料类,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,齐鲁工业大学,电子信息工程,电子信息工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,齐鲁工业大学,人工智能,人工智能,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,齐鲁工业大学,数据科学与大数据技术,数据科学与大数据技术,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,齐鲁工业大学,新媒体技术,新媒体技术,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,齐鲁工业大学,化工与制药类,化工与制药类,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,齐鲁工业大学,环境科学与工程类,环境科学与工程类,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,齐鲁工业大学,酿酒工程,酿酒工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,齐鲁工业大学,药学类,药学类,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,齐鲁工业大学,设计学类,设计学类,本科,NONE,[],不提科目要求
山东,山东理工大学,经济学,经济学,本科,NONE,[],不提科目要求
山东,山东理工大学,江 国际经济与贸易,江国际经济与贸易,本科,NONE,[],不提科目要求
山东,山东理工大学,法学,法学,本科,NONE,[],不提科目要求
山东,山东理工大学,浙 运动训练,浙运动训练,本科,NONE,[],不提科目要求
山东,山东理工大学,汉语言文学,汉语言文学,本科,NONE,[],不提科目要求
山东,山东理工大学,英语,英语,本科,NONE,[],不提科目要求
山东,山东理工大学,数学类,数学类,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东理工大学,化学,化学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东理工大学,应用化学,应用化学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东理工大学,生物科学,生物科学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东理工大学,统计学,统计学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东理工大学,车辆工程,车辆工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东理工大学,材料化学,材料化学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东理工大学,高分子材料与工程,高分子材料与工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东理工大学,通信工程,通信工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东理工大学,光电信息科学与工程,光电信息科学与工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东理工大学,自动化,自动化,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东理工大学,计算机科学与技术,计算机科学与技术,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东理工大学,土木工程,土木工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东理工大学,化学工程与工艺,化学工程与工艺,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东理工大学,资源勘查工程,资源勘查工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东理工大学,采矿工程,采矿工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东理工大学,矿物加工工程,矿物加工工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东理工大学,交通工程,交通工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东理工大学,农业机械化及其自动化,农业机械化及其自动化,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东理工大学,环境工程,环境工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东理工大学,食品科学与工程,食品科学与工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东理工大学,城乡规划,城乡规划,本科,NONE,[],不提科目要求
山东,山东理工大学,生物工程,生物工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东理工大学,信息管理与信息系统,信息管理与信息系统,本科,ALL_REQUIRED,"[""物理""]",物理(1门科目考生必须选考方可报考)
山东,山东理工大学,工商管理,工商管理,本科,NONE,[],不提科目要求
山东,山东理工大学,市场营销,市场营销,本科,NONE,[],不提科目要求
山东,山东理工大学,财务管理,财务管理,本科,NONE,[],不提科目要求
山东,山东理工大学,江 工业工程,江工业工程,本科,ALL_REQUIRED,"[""物理""]",物理(1门科目考生必须选考方可报考)
山东,山东农业大学,经济学类,经济学类,本科,NONE,[],不提科目要求
山东,山东农业大学,数字经济,数字经济,本科,ALL_REQUIRED,"[""物理""]",物理(1门科目考生必须选考方可报考)
山东,山东农业大学,浙 法学,浙法学,本科,NONE,[],不提科目要求
山东,山东农业大学,社会体育指导与管理,社会体育指导与管理,本科,NONE,[],不提科目要求
山东,山东农业大学,日语,日语,本科,NONE,[],不提科目要求
山东,山东农业大学,商务英语,商务英语,本科,NONE,[],不提科目要求
山东,山东农业大学,数学类,数学类,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东农业大学,应用化学,应用化学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东农业大学,生物科学类,生物科学类,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东农业大学,机械类,机械类,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东农业大学,材料化学,材料化学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东农业大学,电气类,电气类,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东农业大学,通信工程,通信工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东农业大学,电子信息科学与技术,电子信息科学与技术,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东农业大学,人工智能,人工智能,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东农业大学,计算机类,计算机类,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东农业大学,土木类,土木类,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东农业大学,水利类,水利类,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东农业大学,测绘类,测绘类,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东农业大学,土地整治工程,土地整治工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东农业大学,木材科学与工程,木材科学与工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东农业大学,环境科学与工程类,环境科学与工程类,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东农业大学,食品科学与工程类,食品科学与工程类,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东农业大学,城乡规划,城乡规划,本科,NONE,[],不提科目要求
山东,山东农业大学,植物生产类（C）,植物生产类,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东农业大学,植物生产类（B）,植物生产类,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东农业大学,植物科学与技术,植物科学与技术,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东农业大学,烟草,烟草,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东农业大学,江 农业资源与环境,江农业资源与环境,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
