year,subject_category,score,same_score_count,cumulative_rank,source_url
2023,物理类,484,915,142974,https://api.lx91.com/api/v1/seating/list
2023,物理类,483,908,143882,https://api.lx91.com/api/v1/seating/list
2023,物理类,482,932,144814,https://api.lx91.com/api/v1/seating/list
2023,物理类,481,948,145762,https://api.lx91.com/api/v1/seating/list
2023,物理类,480,985,146747,https://api.lx91.com/api/v1/seating/list
2023,物理类,479,969,147716,https://api.lx91.com/api/v1/seating/list
2023,物理类,478,953,148669,https://api.lx91.com/api/v1/seating/list
2023,物理类,477,896,149565,https://api.lx91.com/api/v1/seating/list
2023,物理类,476,904,150469,https://api.lx91.com/api/v1/seating/list
2023,物理类,475,928,151397,https://api.lx91.com/api/v1/seating/list
2023,物理类,474,918,152315,https://api.lx91.com/api/v1/seating/list
2023,物理类,473,869,153184,https://api.lx91.com/api/v1/seating/list
2023,物理类,472,873,154057,https://api.lx91.com/api/v1/seating/list
2023,物理类,471,874,154931,https://api.lx91.com/api/v1/seating/list
2023,物理类,470,854,155785,https://api.lx91.com/api/v1/seating/list
2023,物理类,469,924,156709,https://api.lx91.com/api/v1/seating/list
2023,物理类,468,839,157548,https://api.lx91.com/api/v1/seating/list
2023,物理类,467,938,158486,https://api.lx91.com/api/v1/seating/list
2023,物理类,466,862,159348,https://api.lx91.com/api/v1/seating/list
2023,物理类,465,863,160211,https://api.lx91.com/api/v1/seating/list
2023,物理类,464,799,161010,https://api.lx91.com/api/v1/seating/list
2023,物理类,463,803,161813,https://api.lx91.com/api/v1/seating/list
2023,物理类,462,807,162620,https://api.lx91.com/api/v1/seating/list
2023,物理类,461,799,163419,https://api.lx91.com/api/v1/seating/list
2023,物理类,460,821,164240,https://api.lx91.com/api/v1/seating/list
2023,物理类,459,801,165041,https://api.lx91.com/api/v1/seating/list
2023,物理类,458,835,165876,https://api.lx91.com/api/v1/seating/list
2023,物理类,457,788,166664,https://api.lx91.com/api/v1/seating/list
2023,物理类,456,799,167463,https://api.lx91.com/api/v1/seating/list
2023,物理类,455,798,168261,https://api.lx91.com/api/v1/seating/list
2023,物理类,454,773,169034,https://api.lx91.com/api/v1/seating/list
2023,物理类,453,803,169837,https://api.lx91.com/api/v1/seating/list
2023,物理类,452,757,170594,https://api.lx91.com/api/v1/seating/list
2023,物理类,451,768,171362,https://api.lx91.com/api/v1/seating/list
2023,物理类,450,707,172069,https://api.lx91.com/api/v1/seating/list
2023,物理类,449,706,172775,https://api.lx91.com/api/v1/seating/list
2023,物理类,448,748,173523,https://api.lx91.com/api/v1/seating/list
