year,subject_category,score,same_score_count,cumulative_rank,source_url
2024,历史类,508,472,37065,https://api.lx91.com/api/v1/seating/list
2024,历史类,507,434,37499,https://api.lx91.com/api/v1/seating/list
2024,历史类,506,501,38000,https://api.lx91.com/api/v1/seating/list
2024,历史类,505,453,38453,https://api.lx91.com/api/v1/seating/list
2024,历史类,504,453,38906,https://api.lx91.com/api/v1/seating/list
2024,历史类,503,469,39375,https://api.lx91.com/api/v1/seating/list
2024,历史类,502,480,39855,https://api.lx91.com/api/v1/seating/list
2024,历史类,501,438,40293,https://api.lx91.com/api/v1/seating/list
2024,历史类,500,424,40717,https://api.lx91.com/api/v1/seating/list
2024,历史类,499,459,41176,https://api.lx91.com/api/v1/seating/list
2024,历史类,498,466,41642,https://api.lx91.com/api/v1/seating/list
2024,历史类,497,503,42145,https://api.lx91.com/api/v1/seating/list
2024,历史类,496,463,42608,https://api.lx91.com/api/v1/seating/list
2024,历史类,495,470,43078,https://api.lx91.com/api/v1/seating/list
2024,历史类,494,460,43538,https://api.lx91.com/api/v1/seating/list
2024,历史类,493,472,44010,https://api.lx91.com/api/v1/seating/list
2024,历史类,492,482,44492,https://api.lx91.com/api/v1/seating/list
2024,历史类,491,453,44945,https://api.lx91.com/api/v1/seating/list
2024,历史类,490,506,45451,https://api.lx91.com/api/v1/seating/list
2024,历史类,489,477,45928,https://api.lx91.com/api/v1/seating/list
2024,历史类,488,486,46414,https://api.lx91.com/api/v1/seating/list
2024,历史类,487,480,46894,https://api.lx91.com/api/v1/seating/list
2024,历史类,486,461,47355,https://api.lx91.com/api/v1/seating/list
2024,历史类,485,470,47825,https://api.lx91.com/api/v1/seating/list
2024,历史类,484,444,48269,https://api.lx91.com/api/v1/seating/list
2024,历史类,483,467,48736,https://api.lx91.com/api/v1/seating/list
2024,历史类,482,468,49204,https://api.lx91.com/api/v1/seating/list
2024,历史类,481,444,49648,https://api.lx91.com/api/v1/seating/list
2024,历史类,480,437,50085,https://api.lx91.com/api/v1/seating/list
2024,历史类,479,462,50547,https://api.lx91.com/api/v1/seating/list
2024,历史类,478,419,50966,https://api.lx91.com/api/v1/seating/list
